,Age,Gender,Family_Income,Internet_Access,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Part_Time_Job,Scholarship,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Department,Parental_Education,Dropout
1638,25.5,1,25000.0,1,2.5300000000000002,99.9,0.0,17.2,0,0,3.1,2.75,3.39,3.41,3,4,0,-2.7755575615628914e-17
1639,18.7,1,25000.0,1,3.5,96.4,0.0,31.5,0,0,4.2,3.69,3.57,3.55,1,4,1,-2.7755575615628914e-17
1640,21.1,1,25000.0,0,6.27,95.7,3.0,43.6,0,1,8.5,2.45,2.46,2.46,0,2,0,-2.7755575615628914e-17
1641,24.1,1,38461.0,1,4.04,80.4,4.0,46.1,0,0,7.4,3.32,3.4,3.4,0,4,0,-2.7755575615628914e-17
1642,20.8,1,60605.0,1,2.95,76.3,2.0,27.8,1,1,4.0,2.78,3.05,3.07,1,2,2,-2.7755575615628914e-17
1643,22.0,1,66643.0,1,5.36,82.8,3.0,37.9,1,1,3.3,4.0,3.71,3.74,2,4,1,-2.7755575615628914e-17
1644,18.7,0,25000.0,1,0.7599999999999998,84.3,1.0,12.0,1,0,6.0,0.5699999999999998,0.6600000000000001,0.6200000000000001,1,2,1,-2.7755575615628914e-17
1645,21.9,1,35425.0,1,3.99,88.9,1.0,9.0,0,0,6.1,4.0,3.8,3.8,3,1,0,-2.7755575615628914e-17
1646,20.6,0,38847.0,1,3.54,80.7,3.0,43.4,0,1,5.4,2.65,2.8,2.8,0,0,1,-2.7755575615628914e-17
1647,23.2,0,43164.0,1,3.64,89.4,1.0,5.0,0,1,9.7,1.47,1.45,1.48,3,0,1,-2.7755575615628914e-17
1648,23.6,1,25000.0,0,2.13,79.2,2.0,21.8,1,0,6.7,0.5499999999999998,0.45999999999999996,0.45999999999999996,0,2,2,-2.7755575615628914e-17
1649,26.7,1,88641.0,1,3.81,82.4,2.0,38.1,0,1,4.0,1.55,2.07,1.99,3,1,3,1.0
1650,22.3,0,40813.91425263332,0,3.645272054775828,87.8,3.0,32.6,1,1,5.835444847108478,1.44,1.22,1.22,0,4,2,-2.7755575615628914e-17
1651,21.7,1,52659.0,1,2.76,83.0,1.0,5.0,1,0,5.6,2.29,2.4,2.4,0,1,1,-2.7755575615628914e-17
1652,21.4,1,61211.0,0,3.48,76.6,0.0,36.3,1,1,4.3,3.09,3.14,3.15,2,2,2,-2.7755575615628914e-17
1653,20.2,1,40965.0,1,1.48,74.8,2.0,19.7,0,0,7.1,0.29000000000000004,0.3999999999999999,0.3400000000000001,1,1,1,1.0
1654,21.7,0,25000.0,0,6.83,90.5,1.0,31.4,0,0,8.2,2.84,2.7,2.67,2,4,2,-2.7755575615628914e-17
1655,20.4,0,27354.0,1,0.5,86.0,0.0,22.5,1,1,5.9,2.38,2.08,2.07,1,0,2,-2.7755575615628914e-17
1656,21.4,0,25000.0,1,3.81,93.1,5.0,21.7,0,0,3.7,3.81,3.41,3.41,2,0,0,-2.7755575615628914e-17
1657,23.9,0,38141.0,1,3.78,91.2,2.0,8.399999999999999,0,1,5.7,2.29,2.34,2.35,1,1,1,-2.7755575615628914e-17
1658,18.8,1,26862.0,1,3.26,79.7,3.0,25.7,1,1,3.8,4.0,3.93,3.96,3,1,0,-2.7755575615628914e-17
1659,23.5,1,29018.0,1,3.69,90.1,3.0,44.8,0,0,5.9,2.4,2.57,2.61,3,3,0,-2.7755575615628914e-17
1660,23.9,1,61230.0,1,4.83,84.8,2.0,24.9,0,0,6.9,2.19,2.31,2.35,3,0,1,-2.7755575615628914e-17
1661,20.7,1,25000.0,1,2.37,81.1,2.0,25.5,0,0,1.8999999999999995,2.42,2.66,2.59,3,1,0,-2.7755575615628914e-17
1662,17.0,1,25559.0,0,1.69,100.0,3.0,21.5,0,1,6.8,1.39,1.19,1.15,2,2,1,1.0
1663,19.7,1,30127.0,1,3.31,100.0,3.0,14.6,0,0,4.8,1.98,2.13,2.14,1,1,0,-2.7755575615628914e-17
1664,23.9,1,25000.0,0,0.5,87.2,4.0,18.0,0,0,4.5,1.98,1.91,2.02,2,1,1,-2.7755575615628914e-17
1665,20.9,1,25346.0,0,2.86,75.2,1.0,32.7,1,0,3.1,1.1099999999999999,1.01,0.98,3,3,0,1.0
1666,18.8,1,25000.0,1,3.3,78.2,0.0,59.5,0,0,3.6,1.88,1.86,1.86,0,2,2,-2.7755575615628914e-17
1667,19.9,0,25000.0,1,4.12,77.7,0.0,41.7,0,0,8.7,0.4099999999999999,1.13,1.13,0,3,1,1.0
1668,22.8,0,49668.0,1,5.68,88.5,3.0,37.4,0,0,7.0,1.1900000000000002,1.15,1.16,2,2,1,1.0
1669,22.2,0,38885.0,1,4.39,85.1,3.0,53.9,1,0,7.8,0.8,0.8199999999999998,0.8,3,0,0,1.0
1670,20.5,1,25000.0,1,4.45,79.5,3.0,35.6,1,0,4.0,3.01,3.02,3.02,0,0,1,-2.7755575615628914e-17
1671,20.2,1,30469.0,1,3.06,98.5,1.0,42.9,1,0,8.7,1.75,1.71,1.71,0,4,1,-2.7755575615628914e-17
1672,20.1,1,25000.0,1,3.21,78.6,1.0,32.6,0,0,5.4,3.52,3.49,3.49,0,2,0,-2.7755575615628914e-17
1673,19.0,1,29691.0,1,3.24,96.9,1.0,35.4,0,0,4.1,4.0,4.0,4.0,0,1,0,-2.7755575615628914e-17
1674,24.6,1,172507.0,1,3.83,91.4,0.0,13.100000000000001,1,0,3.6,2.95,2.64,2.64,0,0,2,1.0
1675,20.3,0,89992.0,1,3.42,87.2,3.0,26.3,1,0,3.6,1.47,1.53,1.47,2,0,3,1.0
1676,23.7,0,30686.0,1,4.42,75.8,0.0,23.3,0,1,4.2,2.64,2.63,2.63,0,0,2,-2.7755575615628914e-17
1677,24.3,1,32731.0,1,4.8,94.8,2.0,22.6,0,1,3.9,4.0,3.95,3.95,0,1,0,-2.7755575615628914e-17
1678,23.2,1,25000.0,1,5.66,97.8,1.0,21.9,0,1,7.1,2.53,2.41,2.39,2,2,2,-2.7755575615628914e-17
1679,20.1,1,25000.0,1,4.36,83.9,4.0,47.2,1,0,10.0,2.08,1.95,1.92,2,4,1,1.0
1680,21.9,1,36950.0,1,4.42,92.0,0.0,25.6,0,0,5.1,2.93,3.0,3.0,0,1,0,-2.7755575615628914e-17
1681,20.9,1,25000.0,1,5.51,82.8,0.0,28.3,0,1,5.1,2.76,2.82,2.84,1,4,2,-2.7755575615628914e-17
1682,19.0,1,51149.0,1,4.94,94.0,3.0,57.2,1,1,2.2,4.0,4.0,4.0,2,2,0,-2.7755575615628914e-17
1683,21.7,1,76253.0,1,3.53,74.4,4.0,39.3,1,0,3.8,3.82,4.0,3.99,1,0,1,-2.7755575615628914e-17
1684,18.4,1,36300.0,0,2.6399999999999997,89.9,3.0,30.1,1,0,2.6,3.0,3.1,3.06,1,2,0,-2.7755575615628914e-17
1685,23.6,1,31604.0,0,3.38,61.9,5.0,42.7,1,1,7.0,1.56,1.94,1.89,1,2,2,1.0
1686,20.0,1,25000.0,1,2.92,72.6,1.0,22.0,0,0,9.0,0.0,0.0,0.06999999999999984,2,2,0,1.0
1687,21.4,1,46563.0,1,4.15,73.5,2.0,24.9,1,0,3.6,2.89,2.78,2.78,0,1,1,-2.7755575615628914e-17
1688,21.6,0,25000.0,1,4.64,82.1,4.0,25.7,0,0,5.1,4.0,4.0,4.0,3,0,2,-2.7755575615628914e-17
1689,20.4,1,25000.0,1,3.47,74.9,1.0,33.0,0,0,5.1,2.03,2.67,2.67,0,1,0,-2.7755575615628914e-17
1690,22.3,0,52878.0,1,3.52,75.0,4.0,35.6,1,1,6.7,1.3,1.62,1.62,0,4,1,-2.7755575615628914e-17
1691,20.0,0,37675.69736835111,1,3.931004401701226,80.6,0.0,18.6,0,0,5.603478428027524,0.6699999999999999,1.15,1.16,1,4,2,-2.7755575615628914e-17
1692,22.9,0,25000.0,1,3.26,81.0,3.0,34.9,1,0,9.3,2.16,1.5899999999999999,1.61,3,3,2,-2.7755575615628914e-17
1693,18.0,0,25000.0,0,8.08,72.8,1.0,37.3,1,0,4.2,3.5,3.8600000000000003,3.85,1,0,0,-2.7755575615628914e-17
1694,21.3,0,25000.0,1,5.46,71.3,1.0,24.4,0,1,7.1,1.97,2.25,2.33,2,0,1,-2.7755575615628914e-17
1695,25.3,0,25000.0,1,5.73,75.2,2.0,28.0,1,0,4.4,4.0,3.41,3.41,0,4,2,-2.7755575615628914e-17
1696,18.8,1,25000.0,1,4.63,90.0,2.0,16.4,1,0,2.6,3.56,3.6400000000000006,3.58,3,1,3,-2.7755575615628914e-17
1697,19.5,1,25000.0,1,5.21,100.0,1.0,11.899999999999999,0,0,8.1,4.0,3.55,3.55,0,2,1,-2.7755575615628914e-17
1698,22.1,0,44794.0,0,3.55,93.7,2.0,16.2,0,0,8.9,2.12,1.4,1.4,0,1,2,-2.7755575615628914e-17
1699,21.4,0,37674.0,0,2.94,79.1,3.0,38.6,0,1,6.2,1.1099999999999999,1.25,1.25,0,0,0,-2.7755575615628914e-17
1700,21.8,0,41619.0,1,5.93,85.3,1.0,36.3,0,1,4.4,4.0,3.95,4.0,2,2,1,-2.7755575615628914e-17
1701,22.1,0,25000.0,1,2.58,82.0,1.0,53.1,1,1,3.5,3.27,3.38,3.43,1,2,1,-2.7755575615628914e-17
1702,22.4,0,25000.0,1,4.64,80.9,2.0,30.5,0,0,6.5,1.7,2.13,2.13,0,3,0,-2.7755575615628914e-17
1703,23.4,0,30703.0,1,6.32,82.9,2.0,30.6,0,0,1.7000000000000002,3.93,4.0,4.0,0,4,0,-2.7755575615628914e-17
1704,21.9,0,30898.0,0,5.26,84.2,1.0,34.0,1,1,7.1,1.05,1.3,1.31,3,1,1,-2.7755575615628914e-17
1705,20.5,0,27218.0,1,3.67,68.0,1.0,17.2,0,0,4.7,2.69,2.92,2.98,1,3,1,-2.7755575615628914e-17
1706,22.5,0,25000.0,1,5.66,77.0,2.0,40.8,1,0,4.7,2.7,2.44,2.39,2,1,0,1.0
1707,25.2,0,82989.0,1,4.28,81.7,3.0,34.6,1,0,3.6,2.64,2.84,2.84,1,1,3,-2.7755575615628914e-17
1708,20.7,0,38392.0,1,3.83,100.0,3.0,18.6,0,0,2.9,2.61,2.48,2.47,3,0,2,-2.7755575615628914e-17
1709,18.9,0,96994.0,1,4.96,87.1,1.0,34.5,0,0,5.4,1.65,1.39,1.46,1,0,2,-2.7755575615628914e-17
1710,23.4,1,63664.0,1,2.86,90.8,2.0,39.1,0,1,5.9,1.56,1.91,1.9,3,1,0,-2.7755575615628914e-17
1711,20.7,1,82616.0,1,2.13,81.1,1.0,14.0,0,1,5.3,2.29,2.5,2.52,1,4,0,-2.7755575615628914e-17
1712,17.0,0,25000.0,1,3.7,93.5,3.0,42.7,0,1,7.5,1.69,1.7199999999999998,1.79,3,1,1,-2.7755575615628914e-17
1713,22.9,0,42442.0,1,3.15,84.3,1.0,24.6,1,0,5.6,2.85,3.56,3.56,0,4,0,-2.7755575615628914e-17
1714,19.8,1,25000.0,0,2.1100000000000003,88.6,3.0,5.0,1,0,6.8,2.97,3.37,3.38,1,2,0,-2.7755575615628914e-17
1715,20.8,1,25000.0,1,4.04,83.4,0.0,41.7,0,0,2.9,3.74,3.61,3.51,2,0,3,-2.7755575615628914e-17
1716,21.7,0,72955.0,1,3.3,86.4,4.0,46.1,0,1,4.7,0.8999999999999999,1.07,1.14,3,4,1,1.0
1717,21.4,0,25000.0,1,2.76,78.2,1.0,16.5,1,1,8.2,1.01,0.9300000000000002,0.8300000000000001,1,1,1,1.0
1718,22.6,0,25000.0,0,3.98,96.6,1.0,9.899999999999999,0,1,7.2,2.75,2.83,2.76,1,2,2,-2.7755575615628914e-17
1719,20.0,0,25000.0,1,2.77,78.1,2.0,45.9,1,0,6.1,2.74,2.48,2.48,0,3,0,-2.7755575615628914e-17
1720,22.1,1,25000.0,1,5.51,74.4,1.0,22.6,0,0,4.8,2.38,2.39,2.46,1,4,0,-2.7755575615628914e-17
1721,20.4,1,25000.0,1,6.31,83.3,1.0,46.1,0,1,3.8,3.75,3.53,3.53,0,3,1,-2.7755575615628914e-17
1722,22.6,1,26031.0,1,4.91,97.0,4.0,8.5,0,1,4.5,4.0,3.8600000000000003,3.86,0,3,3,-2.7755575615628914e-17
1723,22.4,0,83993.0,1,3.44,76.5,1.0,46.9,1,0,6.6,2.77,2.97,2.97,0,4,2,-2.7755575615628914e-17
1724,18.9,1,25000.0,1,4.53,80.6,4.0,42.9,1,1,1.8999999999999995,4.0,4.0,3.95,1,0,0,-2.7755575615628914e-17
1725,23.4,0,80464.0,0,3.13,84.1,2.0,36.5,1,0,8.7,0.6800000000000002,0.16999999999999993,0.1499999999999999,3,3,1,1.0
1726,19.8,1,49479.0,1,4.87,71.4,1.0,5.899999999999999,0,0,7.7,2.1,1.96,1.91,3,0,2,-2.7755575615628914e-17
1727,22.8,0,37713.0,1,4.94,71.0,0.0,25.7,0,0,7.7,0.0,0.16999999999999993,0.1499999999999999,2,2,0,-2.7755575615628914e-17
1728,21.8,0,46577.0,1,5.02,91.0,2.0,42.1,0,0,6.6,3.57,3.6800000000000006,3.75,3,1,0,-2.7755575615628914e-17
1729,25.0,1,29977.0,1,3.52,82.6,2.0,9.8,0,1,5.7,1.63,1.6999999999999997,1.71,3,3,2,1.0
1730,20.5,0,64320.0,1,4.92,73.5,3.0,23.7,1,1,6.2,0.7,0.45999999999999996,0.47,2,4,0,-2.7755575615628914e-17
1731,20.2,1,25930.53574733569,1,3.062769945800444,64.5,0.0,34.8,0,0,4.50281069367184,1.62,1.48,1.46,2,2,0,-2.7755575615628914e-17
1732,21.0,1,25000.0,1,4.34,77.5,0.0,16.1,0,0,9.3,1.46,1.14,1.12,1,2,0,1.0
1733,20.3,1,35516.0,0,4.12,82.1,2.0,45.6,1,0,5.3,3.01,3.09,3.09,0,3,1,-2.7755575615628914e-17
1734,22.8,1,47590.0,1,2.61,83.6,1.0,43.2,1,0,4.6,2.17,2.26,2.26,0,2,0,-2.7755575615628914e-17
1735,17.4,0,25000.0,1,4.54,64.8,1.0,32.9,0,0,5.0,2.63,3.02,3.02,0,1,3,-2.7755575615628914e-17
1736,18.7,0,32072.0,1,3.64,92.7,2.0,35.2,0,1,4.2,2.46,2.74,2.78,1,1,0,-2.7755575615628914e-17
1737,18.7,1,25000.0,1,2.33,82.6,0.0,23.5,0,0,7.0,2.88,3.1,3.07,1,2,0,-2.7755575615628914e-17
1738,23.1,1,25000.0,1,3.08,76.9,2.0,37.1,0,1,4.6,2.03,2.34,2.47,2,0,0,1.0
1739,24.8,0,25000.0,1,4.56,89.1,4.0,22.8,1,1,5.3,2.99,2.73,2.75,3,0,0,-2.7755575615628914e-17
1740,20.8,0,25000.0,0,3.37,73.7,1.0,27.6,0,0,7.9,2.31,2.4,2.41,2,3,1,1.0
1741,20.6,1,44419.0,1,3.26,79.5,1.0,24.1,0,1,7.4,1.16,0.8700000000000001,0.8500000000000001,3,1,0,-2.7755575615628914e-17
1742,21.2,0,25000.0,1,1.2999999999999998,72.3,3.0,47.2,1,1,3.7,2.81,2.31,2.27,2,3,0,-2.7755575615628914e-17
1743,23.6,0,25000.0,1,5.42,88.0,0.0,44.5,1,0,7.6,2.14,1.78,1.83,2,4,2,-2.7755575615628914e-17
1744,19.0,0,25000.0,1,2.57,91.5,2.0,18.0,0,1,3.0,1.41,1.94,1.94,0,2,0,-2.7755575615628914e-17
1745,21.5,1,25102.0,0,4.08,85.1,0.0,46.1,1,1,2.8,4.0,3.57,3.53,3,0,0,-2.7755575615628914e-17
1746,23.1,0,25000.0,1,3.39,80.5,1.0,20.4,0,1,4.9,2.64,3.65,3.6799999999999997,2,3,1,1.0
1747,22.1,0,37886.0,1,4.35,71.8,5.0,52.2,1,0,6.0,1.41,1.29,1.25,1,4,2,1.0
1748,21.4,0,25000.0,0,4.32,78.3,1.0,48.9,0,0,5.1,2.79,2.84,2.84,0,1,0,-2.7755575615628914e-17
1749,23.2,0,58656.0,1,3.73,83.9,1.0,56.3,0,0,6.3,2.37,1.79,1.79,0,2,0,-2.7755575615628914e-17
1750,17.0,0,25000.0,1,4.36,77.4,2.0,33.5,1,0,4.8,3.2,3.44,3.44,0,2,0,-2.7755575615628914e-17
1751,22.5,1,28075.0,1,4.02,78.4,3.0,26.6,1,0,1.7999999999999998,2.54,2.35,2.35,0,1,2,1.0
1752,19.6,0,29800.0,1,2.2199999999999998,73.0,5.0,26.4,1,1,5.2,1.42,1.43,1.43,0,4,0,1.0
1753,17.0,0,34425.0,1,5.57,76.1,4.0,34.5,1,0,2.8,1.92,2.03,2.03,0,3,0,-2.7755575615628914e-17
1754,22.1,0,30400.0,1,5.98,70.3,3.0,17.8,0,0,5.5,1.43,1.14,1.14,0,0,0,-2.7755575615628914e-17
1755,24.0,1,25000.0,0,2.86,84.2,1.0,5.0,1,1,3.2,2.19,2.63,2.68,3,3,1,-2.7755575615628914e-17
1756,20.7,1,36528.0,1,1.9900000000000002,82.4,5.0,25.2,0,0,6.4,1.1900000000000002,1.1,1.05,3,0,1,1.0
1757,23.1,0,39328.0,1,5.63,82.8,3.0,30.5,0,1,7.9,3.1,2.82,2.76,1,4,1,-2.7755575615628914e-17
1758,24.5,0,25000.0,1,2.61,79.1,3.0,36.7,1,1,2.4,4.0,3.81,3.78,3,0,0,-2.7755575615628914e-17
1759,23.9,1,38400.0,1,5.68,77.3,1.0,34.8,0,1,1.7999999999999998,4.0,4.0,3.96,2,1,1,-2.7755575615628914e-17
1760,24.6,0,38952.39204096674,1,3.4395360107086304,64.6,2.0,31.7,0,0,3.843302717229108,2.8,3.07,3.07,0,1,1,-2.7755575615628914e-17
1761,22.6,1,45412.0,1,3.79,78.6,2.0,44.0,1,0,7.5,1.3,1.2,1.24,3,3,0,-2.7755575615628914e-17
1762,21.2,0,52022.0,1,3.77,83.2,3.0,19.5,0,1,5.8,3.73,3.54,3.59,2,1,0,-2.7755575615628914e-17
1763,17.5,0,32963.0,1,2.71,96.7,2.0,21.9,1,0,4.7,4.0,3.92,3.92,0,0,0,-2.7755575615628914e-17
1764,20.5,1,25000.0,1,4.09,80.5,1.0,55.3,1,1,3.6,1.98,1.53,1.55,3,2,1,-2.7755575615628914e-17
1765,19.1,0,25000.0,0,4.64,77.3,3.0,5.0,1,0,6.8,1.39,1.27,1.27,0,3,1,-2.7755575615628914e-17
1766,25.8,0,36024.0,1,4.47,80.0,2.0,43.4,1,1,8.3,0.44999999999999996,0.33000000000000007,0.31000000000000005,3,0,2,1.0
1767,20.6,1,52347.0,1,4.8,78.1,1.0,36.8,0,0,2.1,4.0,4.0,4.0,3,0,1,-2.7755575615628914e-17
1768,21.3,0,158189.0,1,5.38,78.0,2.0,30.0,0,0,6.0,1.1099999999999999,0.78,0.72,3,0,0,1.0
1769,22.2,1,53589.0,1,3.94,77.3,3.0,40.8,1,1,10.0,2.85,3.18,3.19,1,3,1,-2.7755575615628914e-17
1770,21.1,0,25000.0,1,7.67,87.5,2.0,38.6,0,0,4.4,3.49,4.0,3.98,3,1,0,-2.7755575615628914e-17
1771,24.7,1,25000.0,1,4.58,87.4,1.0,12.5,0,0,5.2,1.7,1.24,1.14,1,4,0,-2.7755575615628914e-17
1772,19.6,1,116671.0,1,4.52,89.2,3.0,18.3,1,1,5.4,2.76,2.73,2.7,1,0,1,-2.7755575615628914e-17
1773,21.4,1,26144.0,1,4.51,90.9,2.0,24.2,0,0,4.8,3.99,3.6400000000000006,3.62,3,1,1,-2.7755575615628914e-17
1774,19.4,1,30592.0,1,4.53,79.1,2.0,5.0,1,0,7.5,1.5,1.13,1.13,2,3,0,1.0
1775,18.1,0,49156.725483178285,1,4.391407706572232,69.5,2.0,29.9,0,0,5.513004473509181,1.12,0.9300000000000002,0.8799999999999999,2,0,2,-2.7755575615628914e-17
1776,19.7,1,76044.0,1,5.36,97.8,2.0,37.7,1,0,2.4,2.37,2.73,2.74,2,0,2,-2.7755575615628914e-17
1777,20.9,1,40143.0,1,0.7400000000000002,63.9,3.0,44.0,0,0,3.8,2.81,2.86,2.86,0,0,1,-2.7755575615628914e-17
1778,20.1,0,25000.0,1,3.68,79.3,1.0,30.9,0,0,7.7,0.0,0.20000000000000018,0.20000000000000018,0,1,0,-2.7755575615628914e-17
1779,19.5,1,25000.0,0,1.8600000000000003,70.6,4.0,21.0,0,1,6.6,2.07,2.07,2.16,3,1,1,1.0
1780,17.9,0,35751.0,1,5.77,85.2,1.0,32.7,1,0,6.3,2.4,2.13,2.13,0,1,0,-2.7755575615628914e-17
1781,20.8,0,30532.0,1,2.17,74.3,1.0,29.1,0,0,6.8,1.6100000000000003,1.48,1.53,2,4,2,-2.7755575615628914e-17
1782,17.7,0,48985.0,1,2.97,91.1,1.0,39.4,1,0,5.7,3.0,3.24,3.24,0,0,0,-2.7755575615628914e-17
1783,22.7,1,41282.0,1,3.13,83.9,2.0,29.5,0,0,6.4,3.47,3.17,3.17,0,0,0,-2.7755575615628914e-17
1784,21.2,1,25370.0,1,2.42,94.1,2.0,40.7,0,1,4.9,1.48,2.21,2.24,3,2,1,-2.7755575615628914e-17
1785,17.8,0,25000.0,0,3.6,82.8,3.0,26.9,0,1,5.1,2.27,2.35,2.32,2,1,1,-2.7755575615628914e-17
1786,20.3,1,27012.0,1,1.27,91.3,1.0,45.5,1,0,5.3,1.17,0.9799999999999998,1.01,1,2,1,-2.7755575615628914e-17
1787,19.3,1,25000.0,1,5.98,73.3,0.0,32.1,0,0,4.8,2.4,2.42,2.44,3,4,2,-2.7755575615628914e-17
1788,21.7,1,27498.0,0,4.55,89.9,1.0,22.8,1,0,6.3,2.51,2.74,2.71,1,4,3,-2.7755575615628914e-17
1789,23.9,1,30027.0,0,3.01,80.9,2.0,26.0,1,1,6.0,2.96,3.29,3.29,0,3,0,-2.7755575615628914e-17
1790,17.0,0,25000.0,1,4.74,83.9,1.0,38.7,0,1,2.1,3.51,3.35,3.3,3,4,1,-2.7755575615628914e-17
1791,21.3,0,43408.0,1,4.42,89.4,1.0,14.8,0,1,5.1,2.47,2.13,2.13,3,1,0,-2.7755575615628914e-17
1792,20.6,0,25000.0,1,2.78,85.1,1.0,28.4,0,0,5.5,2.76,2.62,2.66,3,3,1,-2.7755575615628914e-17
1793,22.5,0,25000.0,0,4.92,75.7,0.0,42.8,1,0,8.3,2.97,3.15,3.14,1,4,1,-2.7755575615628914e-17
1794,21.5,1,30930.90035824991,1,3.6530532282610766,78.1,2.0,36.2,0,0,6.951485611643735,0.8700000000000001,1.04,0.9300000000000002,3,4,2,-2.7755575615628914e-17
1795,19.3,1,34384.0,0,5.47,73.5,1.0,16.2,0,0,5.7,3.55,3.39,3.43,1,4,2,-2.7755575615628914e-17
1796,20.3,0,31252.0,1,3.37,87.7,2.0,33.7,1,1,5.4,3.3,3.21,3.16,1,4,1,-2.7755575615628914e-17
1797,19.2,1,38303.0,1,2.24,79.2,3.0,13.899999999999999,0,1,7.9,0.6600000000000001,0.5899999999999999,0.5899999999999999,2,3,3,1.0
1798,23.4,1,50971.0,1,5.27,78.4,0.0,32.2,0,1,3.3,4.0,4.0,3.98,2,4,0,-2.7755575615628914e-17
1799,21.0,0,65053.0,1,3.7,83.6,4.0,46.6,1,0,4.1,3.7,3.76,3.78,1,0,0,-2.7755575615628914e-17
1800,25.2,0,35288.0,0,3.97,80.1,0.0,30.9,0,0,4.0,0.6300000000000001,0.4099999999999999,0.3700000000000001,2,2,1,-2.7755575615628914e-17
1801,20.9,1,25000.0,1,4.35,91.4,2.0,16.4,0,0,5.5,3.72,4.0,4.0,1,3,3,-2.7755575615628914e-17
1802,19.4,0,25299.0,1,2.72,88.3,0.0,27.7,1,0,2.8,3.48,3.6800000000000006,3.6,2,4,2,-2.7755575615628914e-17
1803,17.7,0,25000.0,1,3.62,87.8,0.0,32.3,1,0,8.1,1.49,1.28,1.31,2,4,0,-2.7755575615628914e-17
1804,17.0,1,82299.0,1,3.3,78.7,2.0,43.1,0,0,6.2,0.8700000000000001,0.8900000000000001,0.9199999999999999,2,4,0,1.0
1805,17.5,0,97972.0,1,3.49,87.7,2.0,43.0,1,0,6.6,3.18,3.27,3.25,1,2,2,-2.7755575615628914e-17
1806,21.6,1,43923.0,1,5.62,86.0,0.0,16.9,0,1,9.3,2.56,3.17,3.19,3,1,0,-2.7755575615628914e-17
1807,22.1,0,49765.0,1,2.99,72.3,3.0,26.1,1,0,4.9,1.86,1.48,1.59,2,2,2,-2.7755575615628914e-17
1808,17.5,0,34564.0,1,2.93,80.0,1.0,34.7,0,0,7.0,2.89,2.99,3.01,2,2,1,-2.7755575615628914e-17
1809,23.0,0,37036.0,1,5.82,80.6,0.0,22.7,0,0,6.5,2.72,2.63,2.63,0,0,2,-2.7755575615628914e-17
1810,19.9,1,25000.0,1,2.72,94.0,3.0,36.0,0,1,8.3,2.1,2.14,2.11,3,0,0,-2.7755575615628914e-17
1811,21.3,1,28443.0,1,4.08,78.6,3.0,13.8,1,0,6.7,3.84,3.55,3.66,2,0,0,-2.7755575615628914e-17
1812,24.5,1,25000.0,0,4.89,85.9,3.0,33.1,0,0,4.6,3.83,4.0,4.0,0,1,0,-2.7755575615628914e-17
1813,23.0,0,35200.0,1,4.88,92.4,0.0,42.3,0,1,6.3,3.33,3.49,3.49,0,3,1,-2.7755575615628914e-17
1814,20.4,1,28688.0,1,2.17,74.6,3.0,30.6,0,0,4.3,2.54,2.28,2.31,1,2,0,-2.7755575615628914e-17
1815,19.0,1,95616.0,1,3.07,84.2,2.0,32.1,1,1,4.7,2.23,2.28,2.28,0,0,1,-2.7755575615628914e-17
1816,17.0,1,51533.0,1,1.73,98.3,1.0,40.1,0,0,5.5,2.15,2.16,2.09,3,2,0,-2.7755575615628914e-17
1817,19.4,1,35267.0,1,5.08,69.4,2.0,24.7,1,1,5.2,2.82,2.54,2.54,0,4,1,-2.7755575615628914e-17
1818,20.5,1,25332.0,1,5.36,77.1,6.0,37.5,0,0,3.9,3.2,3.61,3.61,2,3,1,1.0
1819,18.8,0,81277.0,1,5.31,84.2,2.0,29.6,0,1,1.3999999999999995,4.0,4.0,4.0,1,2,2,-2.7755575615628914e-17
1820,20.7,1,29203.0,1,3.97,84.9,2.0,19.1,0,0,6.0,2.41,1.51,1.54,2,0,2,-2.7755575615628914e-17
1821,21.2,1,36279.0,1,3.7,83.3,1.0,40.8,1,1,6.2,3.15,3.18,3.1,1,1,0,-2.7755575615628914e-17
1822,20.5,0,30496.0,1,3.27,86.4,3.0,46.8,1,1,6.2,2.1,2.29,2.26,2,0,0,-2.7755575615628914e-17
1823,19.6,0,25000.0,1,2.02,92.1,3.0,43.9,0,0,8.9,1.33,0.8300000000000001,0.8500000000000001,1,4,0,1.0
1824,21.4,1,30391.0,1,4.68,82.4,1.0,40.8,1,1,2.7,2.25,1.97,2.02,2,4,2,-2.7755575615628914e-17
1825,22.0,1,25000.0,1,2.74,81.4,3.0,36.1,1,0,8.3,2.7,2.17,2.13,2,2,0,-2.7755575615628914e-17
1826,18.6,0,25000.0,1,1.3399999999999999,86.8,3.0,34.4,1,1,10.0,0.5499999999999998,0.6400000000000001,0.6200000000000001,3,0,1,-2.7755575615628914e-17
1827,24.1,1,36672.0,1,5.71,97.9,1.0,28.9,0,0,8.7,1.65,2.12,2.16,2,4,3,-2.7755575615628914e-17
1828,20.8,0,76185.0,1,3.2,86.8,1.0,22.0,1,0,4.9,1.84,2.88,2.95,1,2,0,-2.7755575615628914e-17
1829,21.0,1,36641.0,1,4.32,90.3,4.0,5.199999999999996,0,0,6.3,3.57,3.29,3.28,2,4,0,-2.7755575615628914e-17
